0.0,0.0,0.0,0.0,0.0,0.0
-6.661942313555439,-7.592743830702485,-7.16370972826635,-7.360687084344225,4.90652543687802,-10.934293444523714
-6.714409265919107,-6.72444398777961,-6.728419634578631,-5.196853281815865,9.082651993327886,-11.599983660240035
-6.068001618605737,-5.737610663514526,-6.519179113747166,-6.988352016280377,5.996032586926168,-13.693755208177464
-8.496555289002039,-9.735690689963551,-9.674725035096774,-9.70227229227473,-13.444711771605563,-14.86003276547827
0.0,0.0,0.0,0.0,0.0,0.0
-9.083811031427434,-10.525686107486395,-10.5048824649419,-10.50027187390217,-17.863065480283264,-18.52948376071714
-6.376871219618654,-7.62578781870512,-7.654810305996741,-7.73079192018795,-11.576621815910286,-12.205471262624899
-3.3962192602600094,-6.418255263165057,-6.362150757172037,-6.3901890446882295,-11.419299486762771,-10.343335198948878
-6.145955060108612,-9.005958974761418,-8.97465116879196,-9.691573316107668,-16.031853527043587,-14.673715496400986
0.0,0.0,0.0,0.0,0.0,0.0
-3.7493152648305235,-10.455209202054341,-10.454294412426977,-10.494595298519288,-14.214782346615987,-14.344869623427616
-9.600934609066677,-9.636542402168155,-6.143059374003909,-9.623239046949447,-15.957646842926508,-17.417134081076316
-4.505243184919218,-6.246251707684337,-6.250104580197804,-6.322621338394667,-9.190923394182379,-6.3345366503857585
-10.549144513416888,-10.585679066452032,-9.22913030423015,-10.570785781954767,-16.137377748979823,-14.465374835646106
0.0,0.0,0.0,0.0,0.0,0.0
-2.136755793083709,8.826876194636515,-1.4970465626651628,4.029004101769116,-2.974056835012833,19.999999999999986
6.302143045215363,-6.049794066940084,-7.3241762803818915,-7.61287497924943,-13.1599637946318,-6.431445622920544
11.63254014781242,-3.787228656334529,-5.457384891943612,-2.8574786199054465,-11.973275341054057,-4.083049316824695
7.249769969358615,-4.193833971544885,-6.3617795620425035,-5.5379653034521255,-11.317108874808127,-6.488264513989597
0.0,0.0,0.0,0.0,0.0,0.0
-7.7950059478339435,-7.57229973278878,-7.554595030160724,0.365952287619562,-12.213190145341128,-14.397122556389501
-6.677291517144063,-6.679947948824785,-7.0715438679537845,5.827863228973777,-11.39631006995033,-13.234160246414861
-7.2541459700013675,-6.640401608156413,-7.2850042788818286,0.7000469619988987,-11.793999376557815,-12.624976074433762
-7.290273593795791,-9.580339669779374,-9.613283944897445,-9.569061517157165,-13.602201223192166,-13.129748570290717
0.0,0.0,0.0,0.0,0.0,0.0
-8.251881544212472,-10.466695181566676,-10.514669260494097,-10.454696134025664,-16.92960220752475,-18.508373409982624
-4.736920635451927,-7.350399692508445,-7.382848062084582,-7.412925956102364,-13.784540315266842,-12.324904717393546
-2.131785780196113,-6.54309044159993,-6.5124425675349435,-6.4546925723253565,-10.258485877598863,-12.069033207696535
-5.05181332685548,-8.874593132890624,-8.91250948848471,-9.124103612695148,-12.62183542817327,-15.395158474948003
0.0,0.0,0.0,0.0,0.0,0.0
-5.62952584069877,-10.566271887062252,-10.546781245196499,-10.521600225173247,-17.527162135708277,-14.631890766395598
-2.5035324418295395,-9.567409981909835,-9.600546748471853,-9.581079278957905,-14.63803733536222,-15.131759010279692
-2.421748980262463,-6.092042309981026,-6.166978544451878,-6.126666320725294,-10.800443479669369,-6.754926783816388
-5.779196034671036,-10.466388236425457,-10.459646172308325,-10.432946136619787,-14.943674909882374,-15.669276598427004
0.0,0.0,0.0,0.0,0.0,0.0
-1.6630940728046955,-1.663427338013161,-2.0239351055851635,2.1263678855639054,-6.236008162624306,-6.2558538239979145
-5.720866392896613,-5.863862471701935,-5.8350373681843966,-5.94827701479868,-11.689596741458278,-12.538913862802685
-4.596399247773642,-5.098152640096171,-5.147101263701787,-5.9372582104093325,-10.346563724339713,-9.435020560499034
-4.338391522071056,-6.386357121226293,-6.512306634362924,-5.97575932416416,-14.155825822428056,-12.012801385107982
0.0,0.0,0.0,0.0,0.0,0.0
-6.206761471877066,-9.603048034970321,-9.516663056452835,-9.52913998663583,-12.507881371465396,-13.017911658331707
-3.334653171646185,-8.4304236220984,-8.935031635696603,-8.413100720084156,-15.821538275920899,-16.244794984000663
-2.5191660535182643,-9.707583603556076,-9.086794295340436,-9.086672340371837,-15.435429417557256,-12.537007709689867
-8.114948039406388,-8.35888270120475,-1.4805704504669603,-8.186778420360067,-11.022241590152511,-12.901939027483447
0.0,0.0,0.0,0.0,0.0,0.0
-8.995173935589692,-8.004041210282457,2.5774731375406486,-8.953503533570357,-15.779026215161608,-13.743568141995905
-5.216550619937866,-5.5583765537642185,3.267675311867297,-5.039716288018707,-12.012878985590316,-9.311891137444967
1.3571057653887855,-7.146971243011524,-7.203238401883537,-7.211408552290278,-14.860297202495929,-11.829049793472931
-4.595451252293362,-10.576464066949354,-10.674605951554343,-10.551580511110958,-16.414374284663467,-14.640345243063884
0.0,0.0,0.0,0.0,0.0,0.0
-5.914000629011768,-10.861896692902441,-10.867517002072676,-10.875518686135731,-16.016543170716453,-14.643790299807549
